	index	book.type	book.value	article.type	article.value	linkCount.datatype	linkCount.type	linkCount.value	gndId.type	gndId.value	publicationDate.datatype	publicationDate.type	publicationDate.value	bookLabel.xml:lang	bookLabel.type	bookLabel.value	authorLabel.xml:lang	authorLabel.type	authorLabel.value	languageLabel.xml:lang	languageLabel.type	languageLabel.value
882	8	uri	http://www.wikidata.org/entity/Q4089949	uri	https://en.wikipedia.org/wiki/The_Oak_and_the_Calf	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1975-01-01T00:00:00Z	en	literal	The Oak and the Calf	en	literal	Aleksandr Solzhenitsyn	en	literal	Russian
883	9	uri	http://www.wikidata.org/entity/Q4162677	uri	https://en.wikipedia.org/wiki/For_the_Good_of_the_Cause	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1963-01-01T00:00:00Z	en	literal	For the Good of the Cause	en	literal	Aleksandr Solzhenitsyn	en	literal	Russian
884	10	uri	http://www.wikidata.org/entity/Q4424095	uri	https://en.wikipedia.org/wiki/An_Incident_at_Krechetovka_Station	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1963-01-01T00:00:00Z	en	literal	An Incident at Krechetovka Station	en	literal	Aleksandr Solzhenitsyn	en	literal	Russian
885	11	uri	http://www.wikidata.org/entity/Q4820509	uri	https://en.wikipedia.org/wiki/August_1914_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1971-01-01T00:00:00Z	en	literal	August 1914	en	literal	Aleksandr Solzhenitsyn	en	literal	Russian
886	12	uri	http://www.wikidata.org/entity/Q7748866	uri	https://en.wikipedia.org/wiki/The_Love-Girl_and_the_Innocent	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	The Love-Girl and the Innocent	en	literal	Aleksandr Solzhenitsyn			
887	13	uri	http://www.wikidata.org/entity/Q9379855	uri	https://en.wikipedia.org/wiki/Obrazovanshchina	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1974-01-01T00:00:00Z	en	literal	Obrazovanshchina	en	literal	Aleksandr Solzhenitsyn	en	literal	Russian
888	14	uri	http://www.wikidata.org/entity/Q16878130	uri	https://en.wikipedia.org/wiki/November_1916_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1985-01-01T00:00:00Z	en	literal	November 1916	en	literal	Aleksandr Solzhenitsyn	en	literal	Russian
889	0	uri	http://www.wikidata.org/entity/Q1033840	uri	https://en.wikipedia.org/wiki/Canto_General	http://www.w3.org/2001/XMLSchema#integer	literal	12			http://www.w3.org/2001/XMLSchema#dateTime	literal	1950-01-01T00:00:00Z	en	literal	Canto General	en	literal	Pablo Neruda	en	literal	Spanish
890	1	uri	http://www.wikidata.org/entity/Q5119635	uri	https://en.wikipedia.org/wiki/Cien_Sonetos_de_Amor	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1959-01-01T00:00:00Z	en	literal	Cien Sonetos de Amor	en	literal	Pablo Neruda	en	literal	Spanish
891	2	uri	http://www.wikidata.org/entity/Q5219975	uri	https://en.wikipedia.org/wiki/Twenty_Love_Poems_and_a_Song_of_Despair	http://www.w3.org/2001/XMLSchema#integer	literal	9			http://www.w3.org/2001/XMLSchema#dateTime	literal	1924-01-01T00:00:00Z	en	literal	Twenty Love Poems and a Song of Despair	en	literal	Pablo Neruda	en	literal	Spanish
892	3	uri	http://www.wikidata.org/entity/Q5981279	uri	https://en.wikipedia.org/wiki/Los_versos_del_capit%C3%A1n	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1952-01-01T00:00:00Z	en	literal	The Capitan's Verses	en	literal	Pablo Neruda	en	literal	Spanish
893	4	uri	http://www.wikidata.org/entity/Q7315414	uri	https://en.wikipedia.org/wiki/Residence_on_Earth	http://www.w3.org/2001/XMLSchema#integer	literal	4						en	literal	Residence on Earth	en	literal	Pablo Neruda	en	literal	Spanish
894	0	uri	http://www.wikidata.org/entity/Q1551030	uri	https://en.wikipedia.org/wiki/Group_Portrait_with_Lady_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	11	literal	4251523-3	http://www.w3.org/2001/XMLSchema#dateTime	literal	1971-01-01T00:00:00Z	en	literal	Group Portrait with Lady	en	literal	Heinrich Böll	en	literal	German
895	1	uri	http://www.wikidata.org/entity/Q1672825	uri	https://en.wikipedia.org/wiki/Irish_Journal	http://www.w3.org/2001/XMLSchema#integer	literal	3	literal	7611414-4	http://www.w3.org/2001/XMLSchema#dateTime	literal	1957-01-01T00:00:00Z	en	literal	Irish Journal	en	literal	Heinrich Böll	en	literal	German
896	2	uri	http://www.wikidata.org/entity/Q2547981	uri	https://en.wikipedia.org/wiki/Stranger,_Bear_Word_to_the_Spartans_We...	http://www.w3.org/2001/XMLSchema#integer	literal	6	literal	1140150766	http://www.w3.org/2001/XMLSchema#dateTime	literal	1950-01-01T00:00:00Z	en	literal	Stranger, Bear Word to the Spartans We…	en	literal	Heinrich Böll	en	literal	German
897	3	uri	http://www.wikidata.org/entity/Q17332470	uri	https://en.wikipedia.org/wiki/The_Safety_Net	http://www.w3.org/2001/XMLSchema#integer	literal	2	literal	4345691-1	http://www.w3.org/2001/XMLSchema#dateTime	literal	1979-01-01T00:00:00Z	en	literal	The Safety Net	en	literal	Heinrich Böll	en	literal	German
898	4	uri	http://www.wikidata.org/entity/Q289484	uri	https://en.wikipedia.org/wiki/The_Bread_of_Those_Early_Years_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	4	literal	4136288-3	http://www.w3.org/2001/XMLSchema#dateTime	literal	1955-01-01T00:00:00Z	en	literal	The Bread of Those Early Years	en	literal	Heinrich Böll	en	literal	German
899	5	uri	http://www.wikidata.org/entity/Q466140	uri	https://en.wikipedia.org/wiki/A_Soldier%27s_Legacy	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1982-01-01T00:00:00Z	en	literal	A Soldier's Legacy	en	literal	Heinrich Böll	en	literal	German
900	6	uri	http://www.wikidata.org/entity/Q514002	uri	https://en.wikipedia.org/wiki/The_Clown_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	18	literal	4112805-9	http://www.w3.org/2001/XMLSchema#dateTime	literal	1963-01-01T00:00:00Z	en	literal	The Clown	en	literal	Heinrich Böll	en	literal	German
901	7	uri	http://www.wikidata.org/entity/Q528909	uri	https://en.wikipedia.org/wiki/Anekdote_zur_Senkung_der_Arbeitsmoral	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1963-01-01T00:00:00Z	en	literal	Anekdote zur Senkung der Arbeitsmoral	en	literal	Heinrich Böll	en	literal	German
902	8	uri	http://www.wikidata.org/entity/Q655773	uri	https://en.wikipedia.org/wiki/Billiards_at_Half-Past_Nine	http://www.w3.org/2001/XMLSchema#integer	literal	7	literal	4251528-2	http://www.w3.org/2001/XMLSchema#dateTime	literal	1959-01-01T00:00:00Z	en	literal	Billiards at Half-past Nine	en	literal	Heinrich Böll	en	literal	German
903	9	uri	http://www.wikidata.org/entity/Q841315	uri	https://en.wikipedia.org/wiki/The_Lost_Honour_of_Katharina_Blum	http://www.w3.org/2001/XMLSchema#integer	literal	25	literal	4234618-6	http://www.w3.org/2001/XMLSchema#dateTime	literal	1974-01-01T00:00:00Z	en	literal	The Lost Honour of Katharina Blum	en	literal	Heinrich Böll	en	literal	German
904	10	uri	http://www.wikidata.org/entity/Q1046358	uri	https://en.wikipedia.org/wiki/The_Train_Was_on_Time	http://www.w3.org/2001/XMLSchema#integer	literal	7	literal	4521530-3	http://www.w3.org/2001/XMLSchema#dateTime	literal	1949-01-01T00:00:00Z	en	literal	The Train Was on Time	en	literal	Heinrich Böll	en	literal	German
905	11	uri	http://www.wikidata.org/entity/Q1149714	uri	https://en.wikipedia.org/wiki/And_Never_Said_a_Word	http://www.w3.org/2001/XMLSchema#integer	literal	9	literal	4267104-8	http://www.w3.org/2001/XMLSchema#dateTime	literal	1953-01-01T00:00:00Z	en	literal	And Never Said a Word	en	literal	Heinrich Böll	en	literal	German
906	12	uri	http://www.wikidata.org/entity/Q1235081	uri	https://en.wikipedia.org/wiki/Murke%27s_Collected_Silences	http://www.w3.org/2001/XMLSchema#integer	literal	3	literal	1140150847	http://www.w3.org/2001/XMLSchema#dateTime	literal	1955-01-01T00:00:00Z	en	literal	Doctor Murkes total silence	en	literal	Heinrich Böll	en	literal	German
907	0	uri	http://www.wikidata.org/entity/Q629986	uri	https://en.wikipedia.org/wiki/The_Aunt%27s_Story	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1948-01-01T00:00:00Z	en	literal	The Aunt's Story	en	literal	Patrick White			
908	1	uri	http://www.wikidata.org/entity/Q3989889	uri	https://en.wikipedia.org/wiki/The_Vivisector	http://www.w3.org/2001/XMLSchema#integer	literal	3	literal	4677995-4	http://www.w3.org/2001/XMLSchema#dateTime	literal	1970-01-01T00:00:00Z	en	literal	The Vivisector	en	literal	Patrick White	en	literal	English
909	2	uri	http://www.wikidata.org/entity/Q4656873	uri	https://en.wikipedia.org/wiki/A_Fringe_of_Leaves	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1976-01-01T00:00:00Z	en	literal	A Fringe of Leaves	en	literal	Patrick White	en	literal	English
910	3	uri	http://www.wikidata.org/entity/Q5458241	uri	https://en.wikipedia.org/wiki/Flaws_in_the_Glass	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1981-01-01T00:00:00Z	en	literal	Flaws in the Glass	en	literal	Patrick White	en	literal	English
911	4	uri	http://www.wikidata.org/entity/Q5653129	uri	https://en.wikipedia.org/wiki/Happy_Valley_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1939-01-01T00:00:00Z	en	literal	Happy Valley	en	literal	Patrick White			
912	5	uri	http://www.wikidata.org/entity/Q5839903	uri	https://en.wikipedia.org/wiki/The_Tree_of_Man	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1955-01-01T00:00:00Z	en	literal	The Tree of Man	en	literal	Patrick White	en	literal	English
913	6	uri	http://www.wikidata.org/entity/Q6815267	uri	https://en.wikipedia.org/wiki/Memoirs_of_Many_in_One	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1986-01-01T00:00:00Z	en	literal	Memoirs of Many in One	en	literal	Patrick White	en	literal	English
914	7	uri	http://www.wikidata.org/entity/Q7332623	uri	https://en.wikipedia.org/wiki/Riders_in_the_Chariot	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1961-01-01T00:00:00Z	en	literal	Riders in the Chariot	en	literal	Patrick White	en	literal	English
915	8	uri	http://www.wikidata.org/entity/Q7720699	uri	https://en.wikipedia.org/wiki/The_Burnt_Ones	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1964-01-01T00:00:00Z	en	literal	The Burnt Ones	en	literal	Patrick White	en	literal	English
916	9	uri	http://www.wikidata.org/entity/Q7726563	uri	https://en.wikipedia.org/wiki/The_Cockatoos	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1974-01-01T00:00:00Z	en	literal	The Cockatoos	en	literal	Patrick White	en	literal	English
917	10	uri	http://www.wikidata.org/entity/Q7732929	uri	https://en.wikipedia.org/wiki/The_Eye_of_the_Storm_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2	literal	7594189-2	http://www.w3.org/2001/XMLSchema#dateTime	literal	1973-01-01T00:00:00Z	en	literal	The Eye of the Storm	en	literal	Patrick White	en	literal	English
918	11	uri	http://www.wikidata.org/entity/Q7738675	uri	https://en.wikipedia.org/wiki/The_Ham_Funeral	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	The Ham Funeral	en	literal	Patrick White			
919	12	uri	http://www.wikidata.org/entity/Q7738754	uri	https://en.wikipedia.org/wiki/The_Hanging_Garden_(White_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2012-04-02T00:00:00Z	en	literal	The Hanging Garden	en	literal	Patrick White	en	literal	English
920	13	uri	http://www.wikidata.org/entity/Q7747909	uri	https://en.wikipedia.org/wiki/The_Living_and_the_Dead_(White_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1941-06-01T00:00:00Z	en	literal	The Living and the Dead	en	literal	Patrick White	en	literal	English
921	14	uri	http://www.wikidata.org/entity/Q7765162	uri	https://en.wikipedia.org/wiki/The_Solid_Mandala	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1966-01-01T00:00:00Z	en	literal	The Solid Mandala	en	literal	Patrick White	en	literal	English
922	15	uri	http://www.wikidata.org/entity/Q7770984	uri	https://en.wikipedia.org/wiki/The_Twyborn_Affair	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1979-01-01T00:00:00Z	en	literal	The Twyborn Affair	en	literal	Patrick White	en	literal	English
923	16	uri	http://www.wikidata.org/entity/Q7797882	uri	https://en.wikipedia.org/wiki/Three_Uneasy_Pieces	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1987-01-01T00:00:00Z	en	literal	Three Uneasy Pieces	en	literal	Patrick White	en	literal	English
924	17	uri	http://www.wikidata.org/entity/Q7942045	uri	https://en.wikipedia.org/wiki/Voss_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5	literal	4099400-4	http://www.w3.org/2001/XMLSchema#dateTime	literal	1957-01-01T00:00:00Z	en	literal	Voss	en	literal	Patrick White	en	literal	English
925	18	uri	http://www.wikidata.org/entity/Q15039391	uri	https://en.wikipedia.org/wiki/Big_Toys	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1980-08-24T00:00:00Z	en	literal	Big Toys	en	literal	Patrick White			
926	19	uri	http://www.wikidata.org/entity/Q24189962	uri	https://en.wikipedia.org/wiki/The_Season_at_Sarsaparilla	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	The Season at Sarsaparilla	en	literal	Patrick White			
927	20	uri	http://www.wikidata.org/entity/Q28183876	uri	https://en.wikipedia.org/wiki/A_Cheery_Soul	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	A Cheery Soul	en	literal	Patrick White			
928	21	uri	http://www.wikidata.org/entity/Q30609983	uri	https://en.wikipedia.org/wiki/Night_on_Bald_Mountain_(play)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Night on Bald Mountain	en	literal	Patrick White			
929	0	uri	http://www.wikidata.org/entity/Q7729270	uri	https://en.wikipedia.org/wiki/The_Days_of_His_Grace	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1960-01-01T00:00:00Z	en	literal	The Days of his Grace	en	literal	Eyvind Johnson	en	literal	Swedish
930	1	uri	http://www.wikidata.org/entity/Q10477234	uri	https://en.wikipedia.org/wiki/Dreams_of_Roses_and_Fire	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Dreams of Roses and Fire	en	literal	Eyvind Johnson			
931	2	uri	http://www.wikidata.org/entity/Q10549038	uri	https://en.wikipedia.org/wiki/Krilon	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Krilon	en	literal	Eyvind Johnson			
932	3	uri	http://www.wikidata.org/entity/Q10682083	uri	https://en.wikipedia.org/wiki/Return_to_Ithaca_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	3						en	literal	Return to Ithaca	en	literal	Eyvind Johnson	en	literal	Swedish
933	0	uri	http://www.wikidata.org/entity/Q225976	uri	https://en.wikipedia.org/wiki/Aniara	http://www.w3.org/2001/XMLSchema#integer	literal	12	literal	4425138-5	http://www.w3.org/2001/XMLSchema#dateTime	literal	1956-10-13T00:00:00Z	en	literal	Aniara	en	literal	Harry Martinson	en	literal	Swedish
934	1	uri	http://www.wikidata.org/entity/Q5462269	uri	https://en.wikipedia.org/wiki/Flowering_Nettle	http://www.w3.org/2001/XMLSchema#integer	literal	3						en	literal	Flowering Nettle	en	literal	Harry Martinson	en	literal	Swedish
935	2	uri	http://www.wikidata.org/entity/Q10494588	uri	https://en.wikipedia.org/wiki/Fem_unga	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1929-01-01T00:00:00Z	en	literal	Fem unga	en	literal	Harry Martinson			
936	3	uri	http://www.wikidata.org/entity/Q10717155	uri	https://en.wikipedia.org/wiki/V%C3%A4gen_till_Klockrike	http://www.w3.org/2001/XMLSchema#integer	literal	3						en	literal	Vägen till Klockrike	en	literal	Harry Martinson	en	literal	Swedish
937	0	uri	http://www.wikidata.org/entity/Q3706807	uri	https://en.wikipedia.org/wiki/Posthumous_Diary	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1996-01-01T00:00:00Z	en	literal	Posthumous Diary	en	literal	Eugenio Montale	en	literal	Italian
938	0	uri	http://www.wikidata.org/entity/Q1424503	uri	https://en.wikipedia.org/wiki/Herzog_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	8	literal	4447191-9	http://www.w3.org/2001/XMLSchema#dateTime	literal	1964-09-21T00:00:00Z	en	literal	Herzog	en	literal	Saul Bellow	en	literal	English
939	1	uri	http://www.wikidata.org/entity/Q1771746	uri	https://en.wikipedia.org/wiki/The_Adventures_of_Augie_March	http://www.w3.org/2001/XMLSchema#integer	literal	12			http://www.w3.org/2001/XMLSchema#dateTime	literal	1953-01-01T00:00:00Z	en	literal	The Adventures of Augie March	en	literal	Saul Bellow	en	literal	Spanish
940	2	uri	http://www.wikidata.org/entity/Q2133625	uri	https://en.wikipedia.org/wiki/Ravelstein	http://www.w3.org/2001/XMLSchema#integer	literal	6			http://www.w3.org/2001/XMLSchema#dateTime	literal	2000-04-24T00:00:00Z	en	literal	Ravelstein	en	literal	Saul Bellow	en	literal	English
941	3	uri	http://www.wikidata.org/entity/Q2907590	uri	https://en.wikipedia.org/wiki/Seize_the_Day_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	1956-01-01T00:00:00Z	en	literal	Seize the Day	en	literal	Saul Bellow	en	literal	English
942	4	uri	http://www.wikidata.org/entity/Q3793856	uri	https://en.wikipedia.org/wiki/Humboldt%27s_Gift	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1975-01-01T00:00:00Z	en	literal	Humboldt's Gift	en	literal	Saul Bellow	en	literal	English
943	5	uri	http://www.wikidata.org/entity/Q3795127	uri	https://en.wikipedia.org/wiki/Mr._Sammler%27s_Planet	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1970-01-01T00:00:00Z	en	literal	Mr. Sammler's Planet	en	literal	Saul Bellow	en	literal	English
944	6	uri	http://www.wikidata.org/entity/Q3795484	uri	https://en.wikipedia.org/wiki/Henderson_the_Rain_King	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1959-02-23T00:00:00Z	en	literal	Henderson the Rain King	en	literal	Saul Bellow	en	literal	English
945	7	uri	http://www.wikidata.org/entity/Q4660044	uri	https://en.wikipedia.org/wiki/A_Theft	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1989-03-01T00:00:00Z	en	literal	A Theft	en	literal	Saul Bellow	en	literal	English
946	8	uri	http://www.wikidata.org/entity/Q5216182	uri	https://en.wikipedia.org/wiki/Dangling_Man	http://www.w3.org/2001/XMLSchema#integer	literal	6			http://www.w3.org/2001/XMLSchema#dateTime	literal	1944-01-01T00:00:00Z	en	literal	Dangling Man	en	literal	Saul Bellow	en	literal	English
